"X1.315","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112"
9120,9143.2,9166.4,9189.6,9212.8,9236,9259.2,9282.4,9305.6,9328.8,9352,9326.3,9300.6,9274.9,9249.2,9223.5,9197.8,9172.1,9146.4,9120.7,9095,9126.8,9158.6,9190.4,9222.2,9254,9285.8,9317.6,9349.4,9381.2,9413,9473.9,9534.8,9595.7,9656.6,9717.5,9778.4,9839.3,9900.2,9961.1,10022,9932.5,9843,9753.5,9664,9574.5,9485,9395.5,9306,9216.5,9127,9020.7,8914.4,8808.1,8701.8,8595.5,8489.2,8382.9,8276.6,8170.3,8064,7939.4,7814.8,7690.2,7565.6,7441,7316.4,7191.8,7067.2,6942.6,6818,6633.27272727273,6448.54545454545,6263.81818181818,6079.09090909091,5894.36363636364,5709.63636363636,5524.90909090909,5340.18181818182,5155.45454545455,4970.72727272727,4786,4675.5,4565,4454.5,4344,4233.5,4123,4012.5,3902,3791.5,3681,3614.3,3547.6,3480.9,3414.2,3347.5,3280.8,3214.1,3147.4,3080.7,3014,2958.1,2902.2,2846.3,2790.4,2734.5,2678.6,2622.7,2566.8,2510.9,2455
8139,8107.2,8075.4,8043.6,8011.8,7980,7948.2,7916.4,7884.6,7852.8,7821,7829.3,7837.6,7845.9,7854.2,7862.5,7870.8,7879.1,7887.4,7895.7,7904,7855.4,7806.8,7758.2,7709.6,7661,7612.4,7563.8,7515.2,7466.6,7418,7492.4,7566.8,7641.2,7715.6,7790,7864.4,7938.8,8013.2,8087.6,8162,8137.7,8113.4,8089.1,8064.8,8040.5,8016.2,7991.9,7967.6,7943.3,7919,7839.4,7759.8,7680.2,7600.6,7521,7441.4,7361.8,7282.2,7202.6,7123,7043.1,6963.2,6883.3,6803.4,6723.5,6643.6,6563.7,6483.8,6403.9,6324,6301.09090909091,6278.18181818182,6255.27272727273,6232.36363636364,6209.45454545455,6186.54545454545,6163.63636363636,6140.72727272727,6117.81818181818,6094.90909090909,6072,5950.2,5828.4,5706.6,5584.8,5463,5341.2,5219.4,5097.6,4975.8,4854,4753.1,4652.2,4551.3,4450.4,4349.5,4248.6,4147.7,4046.8,3945.9,3845,3783,3721,3659,3597,3535,3473,3411,3349,3287,3225
3682,3662.6,3643.2,3623.8,3604.4,3585,3565.6,3546.2,3526.8,3507.4,3488,3483.8,3479.6,3475.4,3471.2,3467,3462.8,3458.6,3454.4,3450.2,3446,3423.8,3401.6,3379.4,3357.2,3335,3312.8,3290.6,3268.4,3246.2,3224,3223.2,3222.4,3221.6,3220.8,3220,3219.2,3218.4,3217.6,3216.8,3216,3213,3210,3207,3204,3201,3198,3195,3192,3189,3186,3174.3,3162.6,3150.9,3139.2,3127.5,3115.8,3104.1,3092.4,3080.7,3069,3016.9,2964.8,2912.7,2860.6,2808.5,2756.4,2704.3,2652.2,2600.1,2548,2523.36363636364,2498.72727272727,2474.09090909091,2449.45454545455,2424.81818181818,2400.18181818182,2375.54545454545,2350.90909090909,2326.27272727273,2301.63636363636,2277,2240.3,2203.6,2166.9,2130.2,2093.5,2056.8,2020.1,1983.4,1946.7,1910,1878.1,1846.2,1814.3,1782.4,1750.5,1718.6,1686.7,1654.8,1622.9,1591,1558.7,1526.4,1494.1,1461.8,1429.5,1397.2,1364.9,1332.6,1300.3,1268
2584,2559.8,2535.6,2511.4,2487.2,2463,2438.8,2414.6,2390.4,2366.2,2342,2333.4,2324.8,2316.2,2307.6,2299,2290.4,2281.8,2273.2,2264.6,2256,2228.9,2201.8,2174.7,2147.6,2120.5,2093.4,2066.3,2039.2,2012.1,1985,2047.4,2109.8,2172.2,2234.6,2297,2359.4,2421.8,2484.2,2546.6,2609,2545.6,2482.2,2418.8,2355.4,2292,2228.6,2165.2,2101.8,2038.4,1975,1940.7,1906.4,1872.1,1837.8,1803.5,1769.2,1734.9,1700.6,1666.3,1632,1605.5,1579,1552.5,1526,1499.5,1473,1446.5,1420,1393.5,1367,1345.36363636364,1323.72727272727,1302.09090909091,1280.45454545455,1258.81818181818,1237.18181818182,1215.54545454545,1193.90909090909,1172.27272727273,1150.63636363636,1129,1112.3,1095.6,1078.9,1062.2,1045.5,1028.8,1012.1,995.4,978.7,962,953.1,944.2,935.3,926.4,917.5,908.6,899.7,890.8,881.9,873,861.1,849.2,837.3,825.4,813.5,801.6,789.7,777.8,765.9,754
3856,3876.1,3896.2,3916.3,3936.4,3956.5,3976.6,3996.7,4016.8,4036.9,4057,4053.1,4049.2,4045.3,4041.4,4037.5,4033.6,4029.7,4025.8,4021.9,4018,4021.6,4025.2,4028.8,4032.4,4036,4039.6,4043.2,4046.8,4050.4,4054,4076.6,4099.2,4121.8,4144.4,4167,4189.6,4212.2,4234.8,4257.4,4280,4287.1,4294.2,4301.3,4308.4,4315.5,4322.6,4329.7,4336.8,4343.9,4351,4339.3,4327.6,4315.9,4304.2,4292.5,4280.8,4269.1,4257.4,4245.7,4234,4156.7,4079.4,4002.1,3924.8,3847.5,3770.2,3692.9,3615.6,3538.3,3461,3435.81818181818,3410.63636363636,3385.45454545455,3360.27272727273,3335.09090909091,3309.90909090909,3284.72727272727,3259.54545454545,3234.36363636364,3209.18181818182,3184,3137.7,3091.4,3045.1,2998.8,2952.5,2906.2,2859.9,2813.6,2767.3,2721,2686.6,2652.2,2617.8,2583.4,2549,2514.6,2480.2,2445.8,2411.4,2377,2352,2327,2302,2277,2252,2227,2202,2177,2152,2127
4563,4545.8,4528.6,4511.4,4494.2,4477,4459.8,4442.6,4425.4,4408.2,4391,4359.6,4328.2,4296.8,4265.4,4234,4202.6,4171.2,4139.8,4108.4,4077,4065.5,4054,4042.5,4031,4019.5,4008,3996.5,3985,3973.5,3962,4005.4,4048.8,4092.2,4135.6,4179,4222.4,4265.8,4309.2,4352.6,4396,4366.4,4336.8,4307.2,4277.6,4248,4218.4,4188.8,4159.2,4129.6,4100,4054.4,4008.8,3963.2,3917.6,3872,3826.4,3780.8,3735.2,3689.6,3644,3596.3,3548.6,3500.9,3453.2,3405.5,3357.8,3310.1,3262.4,3214.7,3167,3138.18181818182,3109.36363636364,3080.54545454545,3051.72727272727,3022.90909090909,2994.09090909091,2965.27272727273,2936.45454545455,2907.63636363636,2878.81818181818,2850,2830.1,2810.2,2790.3,2770.4,2750.5,2730.6,2710.7,2690.8,2670.9,2651,2605.3,2559.6,2513.9,2468.2,2422.5,2376.8,2331.1,2285.4,2239.7,2194,2163.9,2133.8,2103.7,2073.6,2043.5,2013.4,1983.3,1953.2,1923.1,1893
13572,13624.9,13677.8,13730.7,13783.6,13836.5,13889.4,13942.3,13995.2,14048.1,14101,14210.3,14319.6,14428.9,14538.2,14647.5,14756.8,14866.1,14975.4,15084.7,15194,15305.4,15416.8,15528.2,15639.6,15751,15862.4,15973.8,16085.2,16196.6,16308,16470.7,16633.4,16796.1,16958.8,17121.5,17284.2,17446.9,17609.6,17772.3,17935,18161.9,18388.8,18615.7,18842.6,19069.5,19296.4,19523.3,19750.2,19977.1,20204,20210,20216,20222,20228,20234,20240,20246,20252,20258,20264,19967.7,19671.4,19375.1,19078.8,18782.5,18486.2,18189.9,17893.6,17597.3,17301,17226.8181818182,17152.6363636364,17078.4545454545,17004.2727272727,16930.0909090909,16855.9090909091,16781.7272727273,16707.5454545455,16633.3636363636,16559.1818181818,16485,16400.8,16316.6,16232.4,16148.2,16064,15979.8,15895.6,15811.4,15727.2,15643,15615.2,15587.4,15559.6,15531.8,15504,15476.2,15448.4,15420.6,15392.8,15365,15332.7,15300.4,15268.1,15235.8,15203.5,15171.2,15138.9,15106.6,15074.3,15042
12843,12896.5,12950,13003.5,13057,13110.5,13164,13217.5,13271,13324.5,13378,13289.2,13200.4,13111.6,13022.8,12934,12845.2,12756.4,12667.6,12578.8,12490,12483.9,12477.8,12471.7,12465.6,12459.5,12453.4,12447.3,12441.2,12435.1,12429,12579.1,12729.2,12879.3,13029.4,13179.5,13329.6,13479.7,13629.8,13779.9,13930,13885.3,13840.6,13795.9,13751.2,13706.5,13661.8,13617.1,13572.4,13527.7,13483,13462.1,13441.2,13420.3,13399.4,13378.5,13357.6,13336.7,13315.8,13294.9,13274,13240.8,13207.6,13174.4,13141.2,13108,13074.8,13041.6,13008.4,12975.2,12942,13089.2727272727,13236.5454545455,13383.8181818182,13531.0909090909,13678.3636363636,13825.6363636364,13972.9090909091,14120.1818181818,14267.4545454545,14414.7272727273,14562,14593.5,14625,14656.5,14688,14719.5,14751,14782.5,14814,14845.5,14877,14913.3,14949.6,14985.9,15022.2,15058.5,15094.8,15131.1,15167.4,15203.7,15240,15323.6,15407.2,15490.8,15574.4,15658,15741.6,15825.2,15908.8,15992.4,16076
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4463,4393.5,4324,4254.5,4185,4115.5,4046,3976.5,3907,3837.5,3768,3721.7,3675.4,3629.1,3582.8,3536.5,3490.2,3443.9,3397.6,3351.3,3305,3257.8,3210.6,3163.4,3116.2,3069,3021.8,2974.6,2927.4,2880.2,2833
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8161,8300.4,8439.8,8579.2,8718.6,8858,8997.4,9136.8,9276.2,9415.6,9555
9083,9073.2,9063.4,9053.6,9043.8,9034,9024.2,9014.4,9004.6,8994.8,8985,8990.8,8996.6,9002.4,9008.2,9014,9019.8,9025.6,9031.4,9037.2,9043,9009.4,8975.8,8942.2,8908.6,8875,8841.4,8807.8,8774.2,8740.6,8707,8776.6,8846.2,8915.8,8985.4,9055,9124.6,9194.2,9263.8,9333.4,9403,9399.3,9395.6,9391.9,9388.2,9384.5,9380.8,9377.1,9373.4,9369.7,9366,9353.5,9341,9328.5,9316,9303.5,9291,9278.5,9266,9253.5,9241,9111.9,8982.8,8853.7,8724.6,8595.5,8466.4,8337.3,8208.2,8079.1,7950,7682.63636363636,7415.27272727273,7147.90909090909,6880.54545454545,6613.18181818182,6345.81818181818,6078.45454545455,5811.09090909091,5543.72727272727,5276.36363636364,5009,5029.9,5050.8,5071.7,5092.6,5113.5,5134.4,5155.3,5176.2,5197.1,5218,5208.7,5199.4,5190.1,5180.8,5171.5,5162.2,5152.9,5143.6,5134.3,5125,5212.8,5300.6,5388.4,5476.2,5564,5651.8,5739.6,5827.4,5915.2,6003
4490,4501.2,4512.4,4523.6,4534.8,4546,4557.2,4568.4,4579.6,4590.8,4602,4545.3,4488.6,4431.9,4375.2,4318.5,4261.8,4205.1,4148.4,4091.7,4035,4089.5,4144,4198.5,4253,4307.5,4362,4416.5,4471,4525.5,4580,4594,4608,4622,4636,4650,4664,4678,4692,4706,4720,4664.9,4609.8,4554.7,4499.6,4444.5,4389.4,4334.3,4279.2,4224.1,4169,4167.2,4165.4,4163.6,4161.8,4160,4158.2,4156.4,4154.6,4152.8,4151,4030.1,3909.2,3788.3,3667.4,3546.5,3425.6,3304.7,3183.8,3062.9,2942,2905.27272727273,2868.54545454545,2831.81818181818,2795.09090909091,2758.36363636364,2721.63636363636,2684.90909090909,2648.18181818182,2611.45454545455,2574.72727272727,2538,2516,2494,2472,2450,2428,2406,2384,2362,2340,2318,2316,2314,2312,2310,2308,2306,2304,2302,2300,2298,2297.4,2296.8,2296.2,2295.6,2295,2294.4,2293.8,2293.2,2292.6,2292
2963,2956.1,2949.2,2942.3,2935.4,2928.5,2921.6,2914.7,2907.8,2900.9,2894,2862.3,2830.6,2798.9,2767.2,2735.5,2703.8,2672.1,2640.4,2608.7,2577,2547.9,2518.8,2489.7,2460.6,2431.5,2402.4,2373.3,2344.2,2315.1,2286,2268,2250,2232,2214,2196,2178,2160,2142,2124,2106,2108.3,2110.6,2112.9,2115.2,2117.5,2119.8,2122.1,2124.4,2126.7,2129,2113.2,2097.4,2081.6,2065.8,2050,2034.2,2018.4,2002.6,1986.8,1971,1926.7,1882.4,1838.1,1793.8,1749.5,1705.2,1660.9,1616.6,1572.3,1528,1504.90909090909,1481.81818181818,1458.72727272727,1435.63636363636,1412.54545454545,1389.45454545455,1366.36363636364,1343.27272727273,1320.18181818182,1297.09090909091,1274,1249.3,1224.6,1199.9,1175.2,1150.5,1125.8,1101.1,1076.4,1051.7,1027,1043,1059,1075,1091,1107,1123,1139,1155,1171,1187,1173.4,1159.8,1146.2,1132.6,1119,1105.4,1091.8,1078.2,1064.6,1051
4923,4939.7,4956.4,4973.1,4989.8,5006.5,5023.2,5039.9,5056.6,5073.3,5090,5099.3,5108.6,5117.9,5127.2,5136.5,5145.8,5155.1,5164.4,5173.7,5183,5183.3,5183.6,5183.9,5184.2,5184.5,5184.8,5185.1,5185.4,5185.7,5186,5225.7,5265.4,5305.1,5344.8,5384.5,5424.2,5463.9,5503.6,5543.3,5583,5569.7,5556.4,5543.1,5529.8,5516.5,5503.2,5489.9,5476.6,5463.3,5450,5366.7,5283.4,5200.1,5116.8,5033.5,4950.2,4866.9,4783.6,4700.3,4617,4473.1,4329.2,4185.3,4041.4,3897.5,3753.6,3609.7,3465.8,3321.9,3178,3251.90909090909,3325.81818181818,3399.72727272727,3473.63636363636,3547.54545454545,3621.45454545455,3695.36363636364,3769.27272727273,3843.18181818182,3917.09090909091,3991,3933.8,3876.6,3819.4,3762.2,3705,3647.8,3590.6,3533.4,3476.2,3419,3354.6,3290.2,3225.8,3161.4,3097,3032.6,2968.2,2903.8,2839.4,2775,2734.6,2694.2,2653.8,2613.4,2573,2532.6,2492.2,2451.8,2411.4,2371
3134,3141.5,3149,3156.5,3164,3171.5,3179,3186.5,3194,3201.5,3209,3200.2,3191.4,3182.6,3173.8,3165,3156.2,3147.4,3138.6,3129.8,3121,3123.4,3125.8,3128.2,3130.6,3133,3135.4,3137.8,3140.2,3142.6,3145,3199.6,3254.2,3308.8,3363.4,3418,3472.6,3527.2,3581.8,3636.4,3691,3646.9,3602.8,3558.7,3514.6,3470.5,3426.4,3382.3,3338.2,3294.1,3250,3250.1,3250.2,3250.3,3250.4,3250.5,3250.6,3250.7,3250.8,3250.9,3251,3288.1,3325.2,3362.3,3399.4,3436.5,3473.6,3510.7,3547.8,3584.9,3622,3652.36363636364,3682.72727272727,3713.09090909091,3743.45454545455,3773.81818181818,3804.18181818182,3834.54545454545,3864.90909090909,3895.27272727273,3925.63636363636,3956,3746.5,3537,3327.5,3118,2908.5,2699,2489.5,2280,2070.5,1861,1798.2,1735.4,1672.6,1609.8,1547,1484.2,1421.4,1358.6,1295.8,1233,1213.5,1194,1174.5,1155,1135.5,1116,1096.5,1077,1057.5,1038
5721,5758.5,5796,5833.5,5871,5908.5,5946,5983.5,6021,6058.5,6096,6094.8,6093.6,6092.4,6091.2,6090,6088.8,6087.6,6086.4,6085.2,6084,6044,6004,5964,5924,5884,5844,5804,5764,5724,5684,5743.1,5802.2,5861.3,5920.4,5979.5,6038.6,6097.7,6156.8,6215.9,6275,6257.4,6239.8,6222.2,6204.6,6187,6169.4,6151.8,6134.2,6116.6,6099,5981.4,5863.8,5746.2,5628.6,5511,5393.4,5275.8,5158.2,5040.6,4923,4854.8,4786.6,4718.4,4650.2,4582,4513.8,4445.6,4377.4,4309.2,4241,4132.18181818182,4023.36363636364,3914.54545454545,3805.72727272727,3696.90909090909,3588.09090909091,3479.27272727273,3370.45454545455,3261.63636363636,3152.81818181818,3044,3001.3,2958.6,2915.9,2873.2,2830.5,2787.8,2745.1,2702.4,2659.7,2617,2597.5,2578,2558.5,2539,2519.5,2500,2480.5,2461,2441.5,2422,2375.4,2328.8,2282.2,2235.6,2189,2142.4,2095.8,2049.2,2002.6,1956
4786,4781.6,4777.2,4772.8,4768.4,4764,4759.6,4755.2,4750.8,4746.4,4742,4785.8,4829.6,4873.4,4917.2,4961,5004.8,5048.6,5092.4,5136.2,5180,5227.9,5275.8,5323.7,5371.6,5419.5,5467.4,5515.3,5563.2,5611.1,5659,5699.6,5740.2,5780.8,5821.4,5862,5902.6,5943.2,5983.8,6024.4,6065,6026.2,5987.4,5948.6,5909.8,5871,5832.2,5793.4,5754.6,5715.8,5677,5619.5,5562,5504.5,5447,5389.5,5332,5274.5,5217,5159.5,5102,5046.9,4991.8,4936.7,4881.6,4826.5,4771.4,4716.3,4661.2,4606.1,4551,4451.45454545455,4351.90909090909,4252.36363636364,4152.81818181818,4053.27272727273,3953.72727272727,3854.18181818182,3754.63636363636,3655.09090909091,3555.54545454545,3456,3431.2,3406.4,3381.6,3356.8,3332,3307.2,3282.4,3257.6,3232.8,3208,3101.9,2995.8,2889.7,2783.6,2677.5,2571.4,2465.3,2359.2,2253.1,2147,2110.1,2073.2,2036.3,1999.4,1962.5,1925.6,1888.7,1851.8,1814.9,1778
3835,3822.7,3810.4,3798.1,3785.8,3773.5,3761.2,3748.9,3736.6,3724.3,3712,3701.4,3690.8,3680.2,3669.6,3659,3648.4,3637.8,3627.2,3616.6,3606,3651.7,3697.4,3743.1,3788.8,3834.5,3880.2,3925.9,3971.6,4017.3,4063,4096.4,4129.8,4163.2,4196.6,4230,4263.4,4296.8,4330.2,4363.6,4397,4389.8,4382.6,4375.4,4368.2,4361,4353.8,4346.6,4339.4,4332.2,4325,4264.2,4203.4,4142.6,4081.8,4021,3960.2,3899.4,3838.6,3777.8,3717,3710.3,3703.6,3696.9,3690.2,3683.5,3676.8,3670.1,3663.4,3656.7,3650,3652.90909090909,3655.81818181818,3658.72727272727,3661.63636363636,3664.54545454545,3667.45454545455,3670.36363636364,3673.27272727273,3676.18181818182,3679.09090909091,3682,3719.4,3756.8,3794.2,3831.6,3869,3906.4,3943.8,3981.2,4018.6,4056,4327.2,4598.4,4869.6,5140.8,5412,5683.2,5954.4,6225.6,6496.8,6768,7093.7,7419.4,7745.1,8070.8,8396.5,8722.2,9047.9,9373.6,9699.3,10025
5321,5304.4,5287.8,5271.2,5254.6,5238,5221.4,5204.8,5188.2,5171.6,5155,5179.9,5204.8,5229.7,5254.6,5279.5,5304.4,5329.3,5354.2,5379.1,5404,5456.6,5509.2,5561.8,5614.4,5667,5719.6,5772.2,5824.8,5877.4,5930,6041.1,6152.2,6263.3,6374.4,6485.5,6596.6,6707.7,6818.8,6929.9,7041,7145,7249,7353,7457,7561,7665,7769,7873,7977,8081,8042.4,8003.8,7965.2,7926.6,7888,7849.4,7810.8,7772.2,7733.6,7695,7702.4,7709.8,7717.2,7724.6,7732,7739.4,7746.8,7754.2,7761.6,7769,7897.18181818182,8025.36363636364,8153.54545454545,8281.72727272727,8409.90909090909,8538.09090909091,8666.27272727273,8794.45454545455,8922.63636363636,9050.81818181818,9179,9299,9419,9539,9659,9779,9899,10019,10139,10259,10379,10637,10895,11153,11411,11669,11927,12185,12443,12701,12959,13066.8,13174.6,13282.4,13390.2,13498,13605.8,13713.6,13821.4,13929.2,14037
1738,1743.9,1749.8,1755.7,1761.6,1767.5,1773.4,1779.3,1785.2,1791.1,1797,1786.3,1775.6,1764.9,1754.2,1743.5,1732.8,1722.1,1711.4,1700.7,1690,1643.5,1597,1550.5,1504,1457.5,1411,1364.5,1318,1271.5,1225,1223.7,1222.4,1221.1,1219.8,1218.5,1217.2,1215.9,1214.6,1213.3,1212,1215.8,1219.6,1223.4,1227.2,1231,1234.8,1238.6,1242.4,1246.2,1250,1256.3,1262.6,1268.9,1275.2,1281.5,1287.8,1294.1,1300.4,1306.7,1313,1286.1,1259.2,1232.3,1205.4,1178.5,1151.6,1124.7,1097.8,1070.9,1044,1058.54545454545,1073.09090909091,1087.63636363636,1102.18181818182,1116.72727272727,1131.27272727273,1145.81818181818,1160.36363636364,1174.90909090909,1189.45454545455,1204,1170.4,1136.8,1103.2,1069.6,1036,1002.4,968.8,935.2,901.6,868,841.2,814.4,787.6,760.8,734,707.2,680.4,653.6,626.8,600,589.8,579.6,569.4,559.2,549,538.8,528.6,518.4,508.2,498
2226,2258,2290,2322,2354,2386,2418,2450,2482,2514,2546,2551.4,2556.8,2562.2,2567.6,2573,2578.4,2583.8,2589.2,2594.6,2600,2614.4,2628.8,2643.2,2657.6,2672,2686.4,2700.8,2715.2,2729.6,2744,2762.9,2781.8,2800.7,2819.6,2838.5,2857.4,2876.3,2895.2,2914.1,2933,2905,2877,2849,2821,2793,2765,2737,2709,2681,2653,2600.7,2548.4,2496.1,2443.8,2391.5,2339.2,2286.9,2234.6,2182.3,2130,2086.9,2043.8,2000.7,1957.6,1914.5,1871.4,1828.3,1785.2,1742.1,1699,1666.90909090909,1634.81818181818,1602.72727272727,1570.63636363636,1538.54545454545,1506.45454545455,1474.36363636364,1442.27272727273,1410.18181818182,1378.09090909091,1346,1395.3,1444.6,1493.9,1543.2,1592.5,1641.8,1691.1,1740.4,1789.7,1839,1804.1,1769.2,1734.3,1699.4,1664.5,1629.6,1594.7,1559.8,1524.9,1490,1461.2,1432.4,1403.6,1374.8,1346,1317.2,1288.4,1259.6,1230.8,1202
2550,2567.9,2585.8,2603.7,2621.6,2639.5,2657.4,2675.3,2693.2,2711.1,2729,2724.4,2719.8,2715.2,2710.6,2706,2701.4,2696.8,2692.2,2687.6,2683,2697,2711,2725,2739,2753,2767,2781,2795,2809,2823,2828.8,2834.6,2840.4,2846.2,2852,2857.8,2863.6,2869.4,2875.2,2881,2926.6,2972.2,3017.8,3063.4,3109,3154.6,3200.2,3245.8,3291.4,3337,3257.9,3178.8,3099.7,3020.6,2941.5,2862.4,2783.3,2704.2,2625.1,2546,2530.8,2515.6,2500.4,2485.2,2470,2454.8,2439.6,2424.4,2409.2,2394,2379.63636363636,2365.27272727273,2350.90909090909,2336.54545454545,2322.18181818182,2307.81818181818,2293.45454545455,2279.09090909091,2264.72727272727,2250.36363636364,2236,2139.5,2043,1946.5,1850,1753.5,1657,1560.5,1464,1367.5,1271,1262.9,1254.8,1246.7,1238.6,1230.5,1222.4,1214.3,1206.2,1198.1,1190,1170.8,1151.6,1132.4,1113.2,1094,1074.8,1055.6,1036.4,1017.2,998
7399,7407.3,7415.6,7423.9,7432.2,7440.5,7448.8,7457.1,7465.4,7473.7,7482,7457.7,7433.4,7409.1,7384.8,7360.5,7336.2,7311.9,7287.6,7263.3,7239,7221.7,7204.4,7187.1,7169.8,7152.5,7135.2,7117.9,7100.6,7083.3,7066,7072.8,7079.6,7086.4,7093.2,7100,7106.8,7113.6,7120.4,7127.2,7134,7112.5,7091,7069.5,7048,7026.5,7005,6983.5,6962,6940.5,6919,6963.8,7008.6,7053.4,7098.2,7143,7187.8,7232.6,7277.4,7322.2,7367,7114.5,6862,6609.5,6357,6104.5,5852,5599.5,5347,5094.5,4842,4806.90909090909,4771.81818181818,4736.72727272727,4701.63636363636,4666.54545454545,4631.45454545455,4596.36363636364,4561.27272727273,4526.18181818182,4491.09090909091,4456,4392.9,4329.8,4266.7,4203.6,4140.5,4077.4,4014.3,3951.2,3888.1,3825,3773.8,3722.6,3671.4,3620.2,3569,3517.8,3466.6,3415.4,3364.2,3313,3264.9,3216.8,3168.7,3120.6,3072.5,3024.4,2976.3,2928.2,2880.1,2832
4043,4035.6,4028.2,4020.8,4013.4,4006,3998.6,3991.2,3983.8,3976.4,3969,3972.1,3975.2,3978.3,3981.4,3984.5,3987.6,3990.7,3993.8,3996.9,4000,3998.8,3997.6,3996.4,3995.2,3994,3992.8,3991.6,3990.4,3989.2,3988,4007.3,4026.6,4045.9,4065.2,4084.5,4103.8,4123.1,4142.4,4161.7,4181,4153.5,4126,4098.5,4071,4043.5,4016,3988.5,3961,3933.5,3906,3830.4,3754.8,3679.2,3603.6,3528,3452.4,3376.8,3301.2,3225.6,3150,3097.2,3044.4,2991.6,2938.8,2886,2833.2,2780.4,2727.6,2674.8,2622,2578.81818181818,2535.63636363636,2492.45454545455,2449.27272727273,2406.09090909091,2362.90909090909,2319.72727272727,2276.54545454545,2233.36363636364,2190.18181818182,2147,2104.6,2062.2,2019.8,1977.4,1935,1892.6,1850.2,1807.8,1765.4,1723,1703.4,1683.8,1664.2,1644.6,1625,1605.4,1585.8,1566.2,1546.6,1527,1514,1501,1488,1475,1462,1449,1436,1423,1410,1397
5204,5219.1,5234.2,5249.3,5264.4,5279.5,5294.6,5309.7,5324.8,5339.9,5355,5370,5385,5400,5415,5430,5445,5460,5475,5490,5505,5509.5,5514,5518.5,5523,5527.5,5532,5536.5,5541,5545.5,5550,5559,5568,5577,5586,5595,5604,5613,5622,5631,5640,5604.5,5569,5533.5,5498,5462.5,5427,5391.5,5356,5320.5,5285,5223.2,5161.4,5099.6,5037.8,4976,4914.2,4852.4,4790.6,4728.8,4667,4563.7,4460.4,4357.1,4253.8,4150.5,4047.2,3943.9,3840.6,3737.3,3634,3528.81818181818,3423.63636363636,3318.45454545455,3213.27272727273,3108.09090909091,3002.90909090909,2897.72727272727,2792.54545454545,2687.36363636364,2582.18181818182,2477,2418.6,2360.2,2301.8,2243.4,2185,2126.6,2068.2,2009.8,1951.4,1893,1836.4,1779.8,1723.2,1666.6,1610,1553.4,1496.8,1440.2,1383.6,1327,1302.3,1277.6,1252.9,1228.2,1203.5,1178.8,1154.1,1129.4,1104.7,1080
3650,3648.6,3647.2,3645.8,3644.4,3643,3641.6,3640.2,3638.8,3637.4,3636,3639.2,3642.4,3645.6,3648.8,3652,3655.2,3658.4,3661.6,3664.8,3668,3668.8,3669.6,3670.4,3671.2,3672,3672.8,3673.6,3674.4,3675.2,3676,3671.9,3667.8,3663.7,3659.6,3655.5,3651.4,3647.3,3643.2,3639.1,3635,3614.4,3593.8,3573.2,3552.6,3532,3511.4,3490.8,3470.2,3449.6,3429,3388.2,3347.4,3306.6,3265.8,3225,3184.2,3143.4,3102.6,3061.8,3021,2960.6,2900.2,2839.8,2779.4,2719,2658.6,2598.2,2537.8,2477.4,2417,2363.90909090909,2310.81818181818,2257.72727272727,2204.63636363636,2151.54545454545,2098.45454545455,2045.36363636364,1992.27272727273,1939.18181818182,1886.09090909091,1833,1852.5,1872,1891.5,1911,1930.5,1950,1969.5,1989,2008.5,2028,1949.2,1870.4,1791.6,1712.8,1634,1555.2,1476.4,1397.6,1318.8,1240,1222.5,1205,1187.5,1170,1152.5,1135,1117.5,1100,1082.5,1065
